,avg_price,total_price,location,followInfo
21115,18750,90.0,余杭,116.0
21116,18763.9,160.0,余杭,100.0
21117,18626.3,160.0,余杭,93.0
21118,16464.7,53.0,余杭,87.0
21119,24189.1,220.0,余杭,26.0
21120,23600.3,145.0,余杭,26.0
21121,33175.4,280.0,余杭,29.0
21122,27273.5,320.0,余杭,8.0
21123,33146.1,295.0,余杭,12.0
21124,15765,190.0,余杭,16.0
21125,24618.9,218.0,余杭,10.0
21126,36131.5,300.0,余杭,70.0
21127,24245.9,213.0,余杭,12.0
21128,20248.4,150.0,余杭,30.0
21129,27471.9,244.5,余杭,17.0
21130,36546.8,508.0,余杭,3.0
21131,24586.5,330.0,余杭,7.0
21132,32188.2,550.0,余杭,6.0
21133,34036.8,200.0,余杭,47.0
21134,38692.5,348.0,余杭,12.0
21135,20265.5,58.0,余杭,12.0
21136,23010.2,61.0,余杭,50.0
21137,27191,242.0,余杭,46.0
21138,26234.9,350.0,余杭,6.0
21139,32274.4,447.0,余杭,7.0
21140,25452.2,235.0,余杭,131.0
21141,18269.1,99.0,余杭,14.0
21142,29886.4,263.0,余杭,147.0
21143,24491.2,219.0,余杭,116.0
21144,26466.9,235.0,余杭,41.0
21145,27008.8,240.0,余杭,38.0
21146,50702.2,1000.0,余杭,26.0
21147,29124,500.0,余杭,6.0
21148,28002.8,242.0,余杭,10.0
21149,22159.1,195.0,余杭,12.0
21150,10204.1,50.0,余杭,19.0
21151,31638.2,135.0,余杭,27.0
21152,18908.4,185.0,余杭,1.0
21153,25221.2,285.0,余杭,29.0
21154,15060.2,205.0,余杭,150.0
21155,21621.6,80.0,余杭,6.0
21156,23830,305.0,余杭,12.0
21157,34037.4,390.0,余杭,23.0
21158,25280.9,225.0,余杭,3.0
21159,31924.8,275.0,余杭,33.0
21160,27721.2,245.0,余杭,6.0
21161,12314,115.0,余杭,23.0
21162,22960.1,65.0,余杭,10.0
21163,24693.2,330.0,余杭,11.0
21164,36678.9,330.0,余杭,23.0
21165,24993,355.0,余杭,54.0
21166,23611.3,190.0,余杭,55.0
21167,17532.7,220.0,余杭,88.0
21168,24902.2,210.0,余杭,9.0
21169,18485.7,198.0,余杭,3.0
21170,15918.5,200.0,余杭,9.0
21171,16509.4,175.0,余杭,9.0
21172,20787.6,180.0,余杭,12.0
21173,15609.9,97.0,余杭,10.0
21174,31686.4,270.0,余杭,20.0
21175,21785.7,183.0,余杭,28.0
21176,18637.9,240.0,余杭,1.0
21177,34432.4,448.0,余杭,26.0
21178,17396.6,230.0,余杭,66.0
21179,30864.2,500.0,余杭,5.0
21180,22639.4,205.0,余杭,12.0
21181,14189.2,105.0,余杭,25.0
21182,23161,125.0,余杭,56.0
21183,36287.5,312.0,余杭,17.0
21184,21816.7,330.0,余杭,19.0
21185,24502.6,218.0,余杭,17.0
21186,18935,165.0,余杭,40.0
21187,29508.2,360.0,余杭,45.0
21188,23812.4,195.0,余杭,7.0
21189,18497.1,160.0,余杭,0.0
21190,25585.6,225.0,余杭,11.0
21191,21154.9,185.0,余杭,93.0
21192,17497.8,200.0,余杭,6.0
21193,19300.1,150.0,余杭,40.0
21194,19619,172.0,余杭,20.0
21195,21953.9,160.0,余杭,25.0
21196,30089.1,260.0,余杭,53.0
21197,19706.8,250.0,余杭,50.0
21198,12327.7,110.0,余杭,200.0
21199,33579.6,300.0,余杭,61.0
21200,29388.7,375.0,余杭,23.0
21201,23281.7,230.0,余杭,83.0
21202,21747.4,230.0,余杭,5.0
21203,25454.5,140.0,余杭,33.0
21204,16004,225.0,余杭,9.0
21205,25663,270.0,余杭,52.0
21206,20427.5,259.0,余杭,51.0
21207,20472.4,260.0,余杭,10.0
21208,28813.6,170.0,余杭,12.0
21209,46296.3,375.0,余杭,33.0
21210,34063.8,300.0,余杭,4.0
21211,17516.4,112.0,余杭,10.0
21212,21495.7,215.0,余杭,15.0
21213,34169.9,290.0,余杭,15.0
21214,26857.1,235.0,余杭,2.0
21215,48314.6,430.0,余杭,20.0
21216,20514.6,173.0,余杭,40.0
21217,24915.5,118.0,余杭,202.0
21218,17421.6,95.0,余杭,3.0
21219,27127.7,255.0,余杭,5.0
21220,23773.7,158.0,余杭,7.0
21221,18126.2,160.0,余杭,7.0
21222,25237.4,210.0,余杭,16.0
21223,19171.2,235.0,余杭,17.0
21224,18427.3,430.0,余杭,19.0
21225,18473.8,130.0,余杭,11.0
21226,25072.2,460.0,余杭,5.0
21227,26952.5,850.0,余杭,10.0
21228,47259,1200.0,余杭,26.0
21229,22935.8,205.0,余杭,38.0
21230,25294.4,290.0,余杭,39.0
21231,18537.1,148.0,余杭,5.0
21232,22819.8,185.0,余杭,18.0
21233,28057.6,390.0,余杭,2.0
21234,15746.5,83.0,余杭,3.0
21235,16448.7,122.0,余杭,8.0
21236,51123.6,455.0,余杭,6.0
21237,35302,315.0,余杭,14.0
21238,18539.3,165.0,余杭,107.0
21239,19913.9,199.0,余杭,18.0
21240,26536.3,190.0,余杭,17.0
21241,17116.4,137.0,余杭,30.0
21242,22339,170.0,余杭,11.0
21243,18784.5,170.0,余杭,15.0
21244,22279.5,190.0,余杭,13.0
21245,20588.2,175.0,余杭,2.0
21246,27913.9,188.0,余杭,32.0
21247,36353.5,325.0,余杭,1.0
21248,20247,200.0,余杭,9.0
21249,26989.2,251.0,余杭,27.0
21250,37045.1,510.0,余杭,55.0
21251,16666.7,200.0,余杭,1.0
21252,17156.4,188.0,余杭,30.0
21253,38500.3,535.0,余杭,31.0
21254,20716.1,81.0,余杭,20.0
21255,19894.4,263.8,余杭,85.0
21256,21801.4,175.0,余杭,16.0
21257,18563.6,160.0,余杭,0.0
21258,26437.3,435.0,余杭,93.0
21259,19661.8,400.0,余杭,6.0
21260,23058.5,125.0,余杭,58.0
21261,19093.5,230.0,余杭,29.0
21262,25936.1,160.0,余杭,60.0
21263,21001.1,300.0,余杭,41.0
21264,27272.7,240.0,余杭,38.0
21265,15789.5,330.0,余杭,29.0
21266,24285.6,215.0,余杭,6.0
21267,28181.8,310.0,余杭,45.0
21268,18051.5,68.0,余杭,20.0
21269,33734.9,280.0,余杭,68.0
21270,19319.6,159.0,余杭,7.0
21271,19479.2,95.0,余杭,15.0
21272,30878.6,730.0,余杭,238.0
21273,29562.3,260.0,余杭,4.0
21274,31889.3,265.0,余杭,122.0
21275,24720.6,115.0,余杭,69.0
21276,13446.8,316.0,余杭,2.0
21277,25965.3,232.0,余杭,72.0
21278,17083.3,205.0,余杭,26.0
21279,37396.7,335.0,余杭,0.0
21280,20078.7,250.0,余杭,5.0
21281,41725.8,500.0,余杭,30.0
21282,43033.7,383.0,余杭,5.0
21283,23204.4,210.0,余杭,26.0
21284,21706.1,200.0,余杭,79.0
21285,22995,205.0,余杭,23.0
21286,22338.9,183.0,余杭,13.0
21287,18057.5,140.0,余杭,16.0
21288,22000,198.0,余杭,37.0
21289,15451.2,132.0,余杭,26.0
21290,21022.7,185.0,余杭,23.0
21291,44868.2,400.0,余杭,56.0
21292,11142.8,43.0,余杭,25.0
21293,38535.6,500.0,余杭,13.0
21294,23956.7,345.0,余杭,6.0
21295,24221.5,210.0,余杭,38.0
21296,21568.6,550.0,余杭,6.0
21297,23579.2,195.0,余杭,49.0
21298,26826,339.0,余杭,6.0
21299,22597.5,95.0,余杭,85.0
21300,23310.6,198.0,余杭,46.0
21301,35036.5,480.0,余杭,14.0
21302,30819.1,380.0,余杭,72.0
21303,28070.2,160.0,余杭,18.0
21304,24381.9,215.0,余杭,15.0
21305,21333.3,128.0,余杭,50.0
21306,19345.8,165.0,余杭,8.0
21307,22064.4,205.0,余杭,37.0
21308,31845.3,540.0,余杭,9.0
21309,18892.5,290.0,余杭,66.0
21310,20878.6,240.0,余杭,3.0
21311,18192.7,152.0,余杭,7.0
21312,24179.6,350.0,余杭,30.0
21313,12024.3,85.0,余杭,10.0
21314,21544.8,135.0,余杭,3.0
21315,20472.4,260.0,余杭,9.0
21316,28373.5,258.0,余杭,2.0
21317,41573,370.0,余杭,32.0
21318,24949,220.0,余杭,11.0
21319,30709.1,165.0,余杭,5.0
21320,26315.8,125.0,余杭,20.0
21321,20000,540.0,余杭,23.0
21322,29565.6,260.0,余杭,63.0
21323,25501.7,230.0,余杭,9.0
21324,21419.3,230.0,余杭,16.0
21325,8637,41.0,余杭,9.0
21326,18821.6,115.0,余杭,29.0
21327,25140,220.0,余杭,15.0
21328,30596.2,525.0,余杭,10.0
21329,23333.3,245.0,余杭,29.0
21330,31549.3,280.0,余杭,96.0
21331,19664.8,115.0,余杭,9.0
21332,15243.3,420.0,余杭,7.0
21333,25585.6,225.0,余杭,25.0
21334,16684.6,155.0,余杭,213.0
21335,27777.8,249.0,余杭,14.0
21336,23496.2,300.0,余杭,2.0
21337,24114.3,550.0,余杭,31.0
21338,25044.4,395.0,余杭,3.0
21339,17965.7,133.0,余杭,7.0
21340,20936,68.0,余杭,6.0
21341,16485.2,165.0,余杭,16.0
21342,26924.8,242.0,余杭,43.0
21343,32265,450.0,余杭,24.0
21344,19780.2,180.0,余杭,65.0
21345,25618,228.0,余杭,6.0
21346,17041.3,232.0,余杭,96.0
21347,17691.9,325.0,余杭,17.0
21348,23704.7,280.0,余杭,90.0
21349,18412,160.0,余杭,2.0
21350,34567.4,310.0,余杭,23.0
21351,18483.2,155.0,余杭,29.0
21352,22346.4,200.0,余杭,4.0
21353,30898.9,275.0,余杭,4.0
21354,27435.6,245.0,余杭,8.0
21355,24269.7,216.0,余杭,16.0
21356,31585.9,285.0,余杭,123.0
21357,24770.6,270.0,余杭,77.0
21358,27272.7,240.0,余杭,10.0
21359,26280.5,235.0,余杭,22.0
21360,19648.5,99.5,余杭,21.0
21361,18905.9,310.0,余杭,36.0
21362,18242.4,115.0,余杭,4.0
21363,23214.7,105.0,余杭,3.0
21364,19331.4,340.0,余杭,5.0
21365,23643.3,210.0,余杭,5.0
21366,20359.7,240.0,余杭,3.0
21367,15151.5,110.0,余杭,5.0
21368,29436.5,210.0,余杭,3.0
21369,20559.9,260.0,余杭,21.0
21370,27458.8,220.0,余杭,19.0
21371,28311.9,240.0,余杭,15.0
21372,22885.8,105.0,余杭,61.0
21373,31780.7,335.0,余杭,0.0
21374,24296.3,328.0,余杭,3.0
21375,17871,115.0,余杭,8.0
21376,25729,225.0,余杭,61.0
21377,17578.1,225.0,余杭,23.0
21378,30323.5,270.0,余杭,8.0
21379,21256,440.0,余杭,8.0
21380,20594.5,185.0,余杭,19.0
21381,32410.1,282.0,余杭,15.0
21382,30000,510.0,余杭,30.0
21383,28089.9,250.0,余杭,14.0
21384,40647.1,500.0,余杭,2.0
21385,31034.5,108.0,余杭,46.0
21386,23370.8,208.0,余杭,7.0
21387,22869.3,205.0,余杭,9.0
21388,26993.7,175.0,余杭,7.0
21389,23595.5,210.0,余杭,5.0
21390,21052.6,160.0,余杭,6.0
21391,29050.3,260.0,余杭,56.0
21392,31075.2,250.0,余杭,37.0
21393,20629.1,202.0,余杭,37.0
21394,34666.7,260.0,余杭,43.0
21395,24264.7,330.0,余杭,40.0
21396,28089.9,250.0,余杭,54.0
21397,26292.1,350.0,余杭,3.0
21398,32799.6,295.0,余杭,6.0
21399,18891.7,105.0,余杭,4.0
21400,19224.8,248.0,余杭,43.0
21401,21193,178.0,余杭,132.0
21402,14705.9,100.0,余杭,7.0
21403,30388.8,365.0,余杭,30.0
21404,24204.5,213.0,余杭,18.0
21405,22033.9,195.0,余杭,7.0
21406,23863.6,210.0,余杭,15.0
21407,18658.8,170.0,余杭,45.0
21408,12612.1,180.0,余杭,116.0
21409,23255.8,75.0,余杭,36.0
21410,18353.7,165.0,余杭,85.0
21411,19417.5,200.0,余杭,32.0
21412,28563.1,390.0,余杭,8.0
21413,16715,248.0,余杭,13.0
21414,33157.9,315.0,余杭,81.0
21415,16201.1,58.0,余杭,80.0
21416,31554.7,398.0,余杭,3.0
21417,22183.3,190.0,余杭,33.0
21418,16862.4,145.0,余杭,25.0
21419,18303.6,235.0,余杭,20.0
21420,23369.6,215.0,余杭,3.0
21421,17057.9,250.0,余杭,77.0
21422,41856.4,570.0,余杭,62.0
21423,21820.4,175.0,余杭,13.0
21424,25788,225.0,余杭,4.0
21425,14976.8,100.0,余杭,83.0
21426,32851,168.0,余杭,31.0
21427,36417,248.0,余杭,41.0
21428,32608.7,282.0,余杭,2.0
21429,32235,270.0,余杭,42.0
21430,35274.4,295.0,余杭,22.0
21431,28519.1,249.0,余杭,4.0
21432,22844.8,274.0,余杭,21.0
21433,31574.9,328.0,余杭,33.0
21434,15665.2,140.0,余杭,5.0
21435,21366.5,172.0,余杭,23.0
21436,17301.6,218.0,余杭,4.0
21437,36312.8,325.0,余杭,13.0
21438,16250,195.0,余杭,5.0
21439,22809,203.0,余杭,43.0
21440,25613.9,218.0,余杭,216.0
21441,39973.2,358.0,余杭,3.0
21442,27250,218.0,余杭,29.0
21443,25915,228.0,余杭,9.0
21444,26321.8,230.0,余杭,11.0
21445,20561.8,183.0,余杭,11.0
21446,29661,350.0,余杭,14.0
21447,31972.5,260.0,余杭,0.0
21448,19664.3,157.0,余杭,48.0
21449,13024.4,95.0,余杭,7.0
21450,21453.9,430.0,余杭,2.0
21451,21393.4,300.0,余杭,1.0
21452,19621.3,430.0,余杭,97.0
21453,24193.5,138.0,余杭,58.0
21454,55859.7,500.0,余杭,5.0
21455,27743.4,650.0,余杭,2.0
21456,22760.1,315.0,余杭,2.0
21457,26490.8,235.0,余杭,12.0
21458,30150.8,1200.0,余杭,4.0
21459,31884.1,440.0,余杭,9.0
21460,27010.4,440.0,余杭,3.0
21461,31928.3,278.0,余杭,3.0
21462,16788.3,230.0,余杭,37.0
21463,18642.1,310.0,余杭,9.0
21464,24086.9,215.0,余杭,14.0
21465,25842.7,230.0,余杭,3.0
21466,26966.3,240.0,余杭,5.0
21467,66515.5,880.0,余杭,13.0
21468,31460.7,280.0,余杭,9.0
21469,15035.5,165.0,余杭,38.0
21470,36133.7,320.0,余杭,18.0
21471,22471.9,200.0,余杭,4.0
21472,18972,203.0,余杭,5.0
21473,62728.5,3500.0,余杭,19.0
21474,24257.8,210.0,余杭,10.0
21475,25927.4,195.0,余杭,66.0
21476,19310.3,280.0,余杭,75.0
21477,26540.1,330.0,余杭,48.0
21478,17514.7,379.0,余杭,51.0
21479,21857.9,300.0,余杭,31.0
21480,36146.8,400.0,余杭,11.0
21481,27181.9,185.0,余杭,2.0
21482,24886.9,220.0,余杭,15.0
21483,34028.8,305.0,余杭,7.0
21484,18162.1,218.0,余杭,72.0
21485,20241,168.0,余杭,22.0
21486,24245.4,249.0,余杭,78.0
21487,31876.5,380.0,余杭,35.0
21488,22299.8,198.0,余杭,19.0
21489,18299,230.0,余杭,53.0
21490,24072.6,207.0,余杭,4.0
21491,30681.8,270.0,余杭,62.0
21492,19444.4,175.0,余杭,43.0
21493,25374.9,220.0,余杭,34.0
21494,37119.9,680.0,余杭,51.0
21495,17501.3,130.0,余杭,64.0
21496,28428.9,245.0,余杭,1.0
21497,20847.9,149.0,余杭,8.0
21498,18183.3,230.0,余杭,5.0
21499,23896.9,215.0,余杭,71.0
21500,25909.1,228.0,余杭,12.0
21501,25000,215.0,余杭,20.0
21502,14403.7,150.0,余杭,1.0
21503,16015.4,75.0,余杭,49.0
21504,16006.4,120.0,余杭,24.0
21505,33065,460.0,余杭,68.0
21506,17703.2,345.0,余杭,19.0
21507,16757.7,135.0,余杭,5.0
21508,23045.9,120.0,余杭,6.0
21509,41481.5,448.0,余杭,16.0
21510,40669,445.0,余杭,46.0
21511,13663.4,138.0,余杭,4.0
21512,28674.7,238.0,余杭,8.0
21513,23856.5,145.0,余杭,11.0
21514,18000,126.0,余杭,15.0
21515,17595.3,78.0,余杭,4.0
21516,24441,235.0,余杭,13.0
21517,29147.7,250.0,余杭,100.0
21518,22941.2,195.0,余杭,6.0
21519,40032,850.0,余杭,22.0
21520,24805.3,223.0,余杭,26.0
21521,26842.1,255.0,余杭,5.0
21522,39468.7,630.0,余杭,109.0
21523,36859.2,330.0,余杭,23.0
21524,19162.9,190.0,余杭,4.0
21525,21741.8,175.0,余杭,15.0
21526,32999.7,455.0,余杭,4.0
21527,19077.4,67.0,余杭,35.0
21528,25092.9,216.0,余杭,24.0
21529,19714.5,250.0,余杭,17.0
21530,26396.8,180.0,余杭,0.0
21531,15553.3,210.0,余杭,12.0
21532,26999.2,315.0,余杭,57.0
21533,29556.7,270.0,余杭,19.0
21534,18461.5,72.0,余杭,2.0
21535,23148.1,250.0,余杭,9.0
21536,23627.4,207.0,余杭,20.0
21537,25430.8,152.0,余杭,9.0
21538,30021.3,268.0,余杭,42.0
21539,27821.2,160.0,余杭,6.0
21540,19060.4,170.0,余杭,3.0
21541,22384.5,190.0,余杭,42.0
21542,30969.3,400.0,余杭,34.0
21543,18750,165.0,余杭,10.0
21544,17129.8,90.0,余杭,24.0
21545,29957.4,260.0,余杭,4.0
21546,20933,140.0,余杭,14.0
21547,19481.5,248.0,余杭,135.0
21548,25845.9,110.0,余杭,7.0
21549,20047.2,238.0,余杭,2.0
21550,17901.9,100.0,余杭,53.0
21551,27346.2,220.0,余杭,45.0
21552,21848.7,195.0,余杭,5.0
21553,16791,225.0,余杭,1.0
21554,21510.9,252.0,余杭,44.0
21555,31972.7,300.0,余杭,20.0
21556,19211.8,175.0,余杭,18.0
21557,23613.6,330.0,余杭,39.0
21558,20000,200.0,余杭,76.0
21559,23678,210.0,余杭,31.0
21560,37904.1,340.0,余杭,11.0
21561,26773.2,248.0,余杭,5.0
21562,21980.1,238.0,余杭,59.0
21563,20438.3,180.0,余杭,72.0
21564,22394.8,323.0,余杭,11.0
21565,31047.9,360.0,余杭,8.0
21566,34460.3,265.0,余杭,54.0
21567,36618.9,360.0,余杭,50.0
21568,30674.8,430.0,余杭,48.0
21569,26966.3,240.0,余杭,5.0
21570,35463,499.0,余杭,200.0
21571,20538.3,190.0,余杭,20.0
21572,28500.6,345.0,余杭,20.0
21573,23217.7,85.0,余杭,18.0
21574,18505.5,290.0,余杭,105.0
21575,30625,588.0,余杭,75.0
21576,24749.6,215.0,余杭,78.0
21577,26061.9,235.0,余杭,19.0
21578,16288.2,175.0,余杭,16.0
21579,18450.2,165.0,余杭,78.0
21580,27658.5,380.0,余杭,6.0
21581,41573,370.0,余杭,2.0
21582,25438.6,145.0,余杭,10.0
21583,23898.9,210.0,余杭,135.0
21584,14577,168.0,余杭,20.0
21585,31446.5,245.0,余杭,67.0
21586,21939.7,195.0,余杭,10.0
21587,23332.8,268.0,余杭,5.0
21588,17129.6,185.0,余杭,5.0
21589,25086.6,210.0,余杭,1.0
21590,16176.5,55.0,余杭,84.0
21591,19747.2,100.0,余杭,2.0
21592,32558.1,280.0,余杭,8.0
21593,30723.6,290.0,余杭,121.0
21594,19011.4,140.0,余杭,7.0
21595,23076.9,180.0,余杭,7.0
21596,22627.6,325.0,余杭,1.0
21597,23409.8,205.0,余杭,38.0
21598,19955.3,125.0,余杭,4.0
21599,23584.9,265.0,余杭,10.0
21600,18389.9,90.0,余杭,30.0
21601,19036.7,100.0,余杭,6.0
21602,25868.9,230.0,余杭,1.0
21603,22925,195.0,余杭,22.0
21604,22175.3,210.0,余杭,32.0
21605,21923.8,160.0,余杭,14.0
21606,28622.7,255.0,余杭,6.0
21607,24980.1,220.0,余杭,73.0
21608,26107.7,710.0,余杭,69.0
21609,39318.1,625.0,余杭,9.0
21610,30385.5,480.0,余杭,10.0
21611,15394.7,212.0,余杭,7.0
21612,33900.3,295.0,余杭,18.0
21613,19101.1,170.0,余杭,4.0
21614,15319.1,108.0,余杭,9.0
21615,19642.9,88.0,余杭,221.0
21616,51840,648.0,余杭,73.0
21617,14711,85.0,余杭,4.0
21618,14885.5,195.0,余杭,3.0
21619,22340.4,105.0,余杭,8.0
21620,22620.3,250.0,余杭,85.0
21621,27257.6,246.0,余杭,9.0
21622,21894.4,190.0,余杭,4.0
21623,24223.2,145.0,余杭,9.0
21624,19339.2,240.0,余杭,18.0
21625,22060.4,315.0,余杭,24.0
21626,18147.3,239.0,余杭,0.0
21627,25842.7,230.0,余杭,11.0
21628,26751.8,415.0,余杭,5.0
21629,41011.2,365.0,余杭,12.0
21630,21089.9,125.0,余杭,20.0
21631,25214.9,220.0,余杭,13.0
21632,12565.1,70.0,余杭,10.0
21633,23988.4,297.0,余杭,9.0
21634,33452.3,300.0,余杭,2.0
21635,37125.3,405.0,余杭,26.0
21636,28988.8,258.0,余杭,15.0
21637,29857.6,260.0,余杭,1.0
21638,48872.2,650.0,余杭,1.0
21639,16380.8,85.0,余杭,25.0
21640,29452.1,258.0,余杭,4.0
21641,30245.6,335.0,余杭,29.0
21642,22313.8,195.0,余杭,23.0
21643,19987.5,255.0,余杭,18.0
21644,17235.8,212.0,余杭,13.0
21645,20529.2,180.0,余杭,6.0
21646,22202,195.0,余杭,80.0
21647,19655.2,228.0,余杭,16.0
21648,22649.6,530.0,余杭,27.0
21649,25000,385.0,余杭,19.0
21650,24431.2,218.0,余杭,40.0
21651,18128.3,160.0,余杭,10.0
21652,30187.5,190.0,余杭,15.0
21653,26652.4,323.0,余杭,2.0
21654,22000,220.0,余杭,4.0
21655,16816.6,228.0,余杭,5.0
21656,27325.5,245.0,余杭,20.0
21657,30963.3,405.0,余杭,5.0
21658,23904.4,210.0,余杭,70.0
21659,16851.9,185.0,余杭,52.0
21660,46072.6,410.0,余杭,19.0
21661,23702.1,310.0,余杭,2.0
21662,26359,225.0,余杭,33.0
21663,27268.8,250.0,余杭,35.0
21664,28888.9,377.0,余杭,36.0
21665,23389.2,208.0,余杭,12.0
21666,33258.4,296.0,余杭,74.0
21667,13633.3,180.0,余杭,16.0
21668,31287.6,260.0,余杭,0.0
21669,16701.9,150.0,余杭,18.0
21670,19462.8,350.0,余杭,43.0
21671,28578.5,115.0,余杭,15.0
21672,23758.9,190.0,余杭,50.0
21673,17553.2,165.0,余杭,30.0
21674,20343.6,180.0,余杭,12.0
21675,21511.2,160.0,余杭,9.0
21676,28216.7,250.0,余杭,7.0
21677,28406.6,320.0,余杭,3.0
21678,28260.9,130.0,余杭,0.0
21679,18459,155.0,余杭,83.0
21680,15711.6,85.0,余杭,12.0
21681,17194.2,239.0,余杭,8.0
21682,28591.5,285.0,余杭,107.0
21683,40214.5,480.0,余杭,15.0
21684,24418.6,210.0,余杭,8.0
21685,25377.8,225.0,余杭,24.0
21686,36144.6,300.0,余杭,9.0
21687,20491.8,280.0,余杭,35.0
21688,22509.8,200.0,余杭,21.0
21689,18265.5,238.0,余杭,101.0
21690,20468.9,55.0,余杭,121.0
21691,48314.6,430.0,余杭,16.0
21692,20786.5,185.0,余杭,1.0
21693,24444.4,330.0,余杭,6.0
21694,20812.8,190.0,余杭,24.0
21695,21645,185.0,余杭,6.0
21696,25280.9,315.0,余杭,5.0
21697,43899.1,390.0,余杭,3.0
21698,27512,253.0,余杭,20.0
21699,15905.4,117.0,余杭,21.0
21700,12676.6,70.0,余杭,54.0
21701,15142.8,105.0,余杭,7.0
21702,47238.4,650.0,余杭,10.0
21703,21085.3,68.0,余杭,2.0
21704,18382.4,225.0,余杭,20.0
21705,17940.2,162.0,余杭,16.0
21706,20398.4,128.0,余杭,12.0
21707,44719.1,398.0,余杭,21.0
21708,37436.9,690.0,余杭,66.0
21709,21089.4,175.0,余杭,0.0
21710,26786.7,235.0,余杭,30.0
21711,14292.5,60.0,余杭,66.0
21712,39450,350.0,余杭,26.0
21713,38764,345.0,余杭,22.0
21714,37804.9,465.0,余杭,21.0
21715,25471.7,270.0,余杭,16.0
21716,26168.5,215.0,余杭,98.0
21717,13725.5,168.0,余杭,4.0
21718,14768.9,62.0,余杭,8.0
21719,35292.8,320.0,余杭,3.0
21720,16227.2,128.0,余杭,17.0
21721,40337.8,320.0,余杭,147.0
21722,27777.8,150.0,余杭,65.0
21723,15977.4,68.0,余杭,9.0
21724,36478,290.0,余杭,17.0
21725,25000,210.0,余杭,5.0
21726,28651.7,255.0,余杭,1.0
21727,25143,378.0,余杭,230.0
21728,19442.4,265.0,余杭,27.0
21729,20126.5,175.0,余杭,21.0
21730,38205.9,500.0,余杭,95.0
21731,17160,240.0,余杭,8.0
21732,35465.1,305.0,余杭,23.0
21733,21348.3,190.0,余杭,2.0
21734,21923.1,228.0,余杭,3.0
21735,27928.4,242.0,余杭,52.0
21736,26003,175.0,余杭,93.0
21737,23574.3,210.0,余杭,42.0
21738,20971.7,360.0,余杭,7.0
21739,20930.2,315.0,余杭,118.0
21740,27833,112.0,余杭,82.0
21741,21646.8,265.0,余杭,4.0
21742,26068.4,305.0,余杭,89.0
21743,26838.1,215.0,余杭,61.0
21744,32777.7,350.0,余杭,3.0
21745,22444.5,175.0,余杭,8.0
21746,30800,385.0,余杭,14.0
21747,36543.8,450.0,余杭,32.0
21748,20195.8,165.0,余杭,65.0
21749,22802.3,145.0,余杭,11.0
21750,23134.8,200.0,余杭,12.0
21751,19801.2,263.0,余杭,21.0
21752,25902.9,350.0,余杭,14.0
21753,17170.1,220.0,余杭,32.0
21754,28434.9,250.0,余杭,6.0
21755,22917.3,318.0,余杭,13.0
21756,18072.3,300.0,余杭,17.0
21757,24613.2,210.0,余杭,70.0
21758,21643.1,240.0,余杭,2.0
21759,15759.3,220.0,余杭,22.0
21760,21690,480.0,余杭,4.0
21761,33158.4,297.0,余杭,18.0
21762,35416.9,319.0,余杭,3.0
21763,25882.4,220.0,余杭,20.0
21764,17726.1,215.0,余杭,30.0
21765,17584.2,130.0,余杭,24.0
21766,18801.4,160.0,余杭,30.0
21767,18604.7,160.0,余杭,5.0
21768,29565.2,680.0,余杭,33.0
21769,19492.8,269.0,余杭,43.0
21770,17187.5,110.0,余杭,11.0
21771,24127.5,215.0,余杭,14.0
21772,12716.8,220.0,余杭,8.0
21773,20156.8,270.0,余杭,12.0
21774,29662.9,264.0,余杭,9.0
21775,49261.1,1150.0,余杭,8.0
21776,27692.5,550.0,余杭,15.0
21777,41493.8,200.0,余杭,34.0
21778,23809.5,450.0,余杭,1.0
21779,26254.4,225.0,余杭,0.0
21780,23918.9,250.0,余杭,0.0
21781,24210.5,230.0,余杭,218.0
21782,38065.4,340.0,余杭,17.0
21783,23258.5,205.0,余杭,5.0
21784,16973.1,168.0,余杭,92.0
21785,30097.8,400.0,余杭,3.0
21786,25169.6,230.0,余杭,7.0
21787,30487.8,250.0,余杭,12.0
21788,19942.6,125.0,余杭,67.0
21789,22909.5,260.0,余杭,15.0
21790,23425.8,125.0,余杭,27.0
21791,21966.7,298.0,余杭,52.0
21792,20655.1,169.0,余杭,81.0
21793,14055.3,95.0,余杭,5.0
21794,20676.7,275.0,余杭,18.0
21795,30654.9,425.0,余杭,3.0
21796,31491.7,285.0,余杭,103.0
21797,23126.5,528.0,余杭,28.0
21798,28205.1,330.0,余杭,41.0
21799,25507.4,230.0,余杭,48.0
21800,25817.6,135.0,余杭,10.0
21801,28041.9,410.0,余杭,9.0
21802,42712.8,820.0,余杭,20.0
21803,19968.7,306.0,余杭,5.0
21804,31514.7,346.0,余杭,7.0
21805,20459.8,178.0,余杭,35.0
21806,24892.4,555.0,余杭,0.0
21807,47397.1,600.0,余杭,21.0
21808,20159,180.0,余杭,13.0
21809,21008.4,215.0,余杭,1.0
21810,24590.2,300.0,余杭,2.0
21811,34886.6,560.0,余杭,1.0
21812,19714.7,228.0,余杭,2.0
21813,16092,70.0,余杭,20.0
21814,26740,360.0,余杭,0.0
21815,18783.8,160.0,余杭,5.0
21816,19840,248.0,余杭,5.0
21817,20634.9,260.0,余杭,32.0
21818,29087.5,430.0,余杭,5.0
21819,27512,230.0,余杭,4.0
21820,16949.2,250.0,余杭,15.0
21821,18824.5,180.0,余杭,22.0
